OrderID,CustomerName,Gender,Email,Phone,Product,Category,SubCategory,Quantity,UnitPrice,TotalAmount,OrderDate,ShipDate,Region,PaymentMode,City,State
ORD103744,CASEY Chaudhary,FEMALE,casey.x@yahoo.com,-8289659286,margherita pizza,Food,Pizza,1,422.43,422.43,2024-03-29T00:00:00,31-Dec-24,EAST,card,Ja1pur,RAJASTHAN
ORD100283,cameron Nair,Fem,cameron.x@gmail.com,6420102358 ext 51,CHEESE FRIES,Food,Sides,2,612.59,1225.18,,30-04-2025,East  ,Cash ,pune,M@h@r@shtr@
ORD101528,LEE Patel,Unknown,lee.12@mailinator.com,+91 9316881622,Coke 500ml,Beverages,Soft Drink,4,333.56,1334.24,1715212800,26-10-2022,North-Zone,Cash ,Delhi ,Delhi 
ORD102787,Robin Nath,Fem,robin@company.co,(752) 2574941,orange juice,Beverages,Juice,1,608.09,802.79,29-07-2024,25.09.2026,south,Net Banking,Bengaluru,K@rn@t@k@
ORD101813,QUINN Sharma,Male,quinn.12@yahoo.com,7901402595,chocolate cake,Dessert,Cake,3,369.57,1108.71,,"Feb 10, 2023",South  ,Cash ,Delhi ,DELHI
ORD102686,ROBIN Nath,Unknown,robin73@hotmail.com,+91 6638059476,Veg Burger ,Food,Burger,1,1166.04,1166.04,16 08 2026,09-02-2023,South-Zone,Cashier,Chenna1,Tamil Nadu
ORD104938,Skyler Verma,Non-binary,skyler.12@example.com,,coke 500ml,Beverages,Soft Drink,5,87.6,438,,"Dec 28, 2025",west,online,CHENNAI,T@mil N@du
ORD100612,Sam Mehta,F ,sam.12@hotmail.com,+91 6503497576,Latte ,B3v3rag3s,Coffee,6,972.96,4505.05,2023-01-18T00:00:00,02-07-2025,Central-Zone,Card,Lucknow,Utt@r Pr@desh
ORD100798,skyler Verma,nb,skyler.12@yahoo.com,-7763774206,CHICKEN BURGER,Food,Burger,1,770.44,770.44,21-04-2023,15-May-26,Central  ,Cash ,Delh1,Delhi
ORD104074,LEE Mehta,Unknown,lee12@mailinator.com,(754) 8278598,Tandoori Chicken ,Food,Main,4,1176.22,4704.88,"Mar 16, 2023",,North  ,Card,MUMBAI,M@h@r@shtr@
ORD103465,Harper Verma,nb,harper.x@outlook.com,(885) 6262050,ESPRESSO,beverages,Coffee,4,949,3796,"May 22, 2027",07-Jul-24,West,on line,BENGALURU,Karnataka
ORD104886,quinn Bose,Non-binary,quinn.12@company.co,7950178093 ext 862,TANDOORI CHICKEN,Food,Main,4,575.76,2303.04,09 17 24,2025-06-28T00:00:00,Wes,Cashier,hyderabad,Tel@ng@n@
ORD101598,Riley  Shah Jr,F,riley.x@outlook.com,89485,ESPRESSO,Beverages,Coffee,3,259.09,777.27,07.24.25,27-09-2023,north ,Cash ,Delhi,Delhi
ORD102309,MORGAN Nath,Fem,morgan.12@yahoo.com,7276345479,GARLIC BREAD,Food,Sides,1,786.87,786.87,01-08-2023,"Jun 03, 2024",West region,ON line,DELHI,Delhi 
ORD100801,Morgan Dutta,MALE,morgan.12@hotmail.com,7290463712,pepperoni pizza,Foodsg,Pizza,4,855.27,3421.08,26-01-2023,,Wes,online ,PUNE,maharashtra
ORD100314,KAI Kulkarni,FEMALE,kai.@hotmail.com,,veg burger,Food,Burger,3,752.25,2256.75,,"May 20, 2026",CENTRAL,on line,Pune,MAHARASHTRA
ORD104148,Lee Singh,FEMALE,lee.@company.co,+91 6729507495,Cheese Fries ,Food,Sides,4,882.4,3529.6,2025 02 13,20-Mar-26,East-Zone,Cash ,LUCKNOW,Uttar Pradesh 
ORD104729,SASHA Mehta,,sasha.12@outlook.com,8939541435 ext 308,garlic bread,Foods,Sides,2,445.19,890.38,28-09-2023,2022 07 08,North region,ON line,ahmedabad,Guj@r@t
ORD104782,lee Rao,Unknown,leegmailcom,(903) 2162093,Chicken Burger ,Food,Burger,3,840.9,2522.7,1695772800,"Oct 22, 2022",North-Zone,Cashier,AHMEDABAD,gujarat
ORD100256,Avery kapoor,Non-binary,avery.@company.co,72364,Tandoori Chicken,Food,Main,1,209.6,159.2,08 13 23,17-02-2026,West,online ,LUCKNOW,Uttar Pradesh
ORD100913,sam Kapoor,M,sam.@company.co,71974,Chicken Burger ,Food,Burger,2,750.14,1500.28,,2025 07 30,Central-Zone,Card ,Kolkata ,West Bengal 
ORD103466,Quinn iyer,,quinngmail.com,(895) 9007801,margherita pizza,Food,Pizza,5,₹982.66,4913.3,"Aug 08, 2025",10-07-2025,east,Net Banking,Ahmedabad ,Gujarat 
ORD103493,devin Joshi,Female,devin.12@yahoo.com,7709105660 ext 268,Latt3,Beverages,Coffee,6,845.7,5074.2,18 02 2023,,Central  ,online ,pune,Maharashtra 
ORD100295,Angel Dutta,Non-binary,angel.x@outlook.com,9620982305,ORANGE JUICE,Beverages,Juice,2,837.61,1675.22,1745107200,14-01-2022,North,card,Bengaluru,Karnataka 
ORD103153,Charlie  Nair,Fem,charlie.x@mailinator.com,(703) 5543520,COKE 500ML,Beverages,Soft Drink,5,716.77,3583.85,25-11-2026,2023-10-25T00:00:00,north ,UPI,Hyderabad,Tel@ng@n@
ORD103544,Kris  Kapoor,Male,,-8374204269,orange juice,Beverages,Juice,3,407.74,1223.22,"Sep 01, 2025",06-Dec-23,north ,online ,chennai,TAMIL NADU
ORD103199,Rowan  Gupta,Fem,rowan@company.co,-4136518505,Latte ,Beverages,Coffee,2,338.95,715.61,"May 04, 2026",03-08-2024,central,online ,Chenna1,TAMIL NADU
ORD102939,ALEX Joshi,MALE,alex.12@hotmail.com,70812,LATTE,Beverages,Coffee,1,901.07,901.07,04.08.23,"Feb 01, 2026",Central,ON line,Delhi,Delhi 
ORD100796,ANGEL Kulkarni,female,angel96@hotmail.com,-8689060309,V3g Burg3r,Food,Burger,3,919.53,2758.59,"Jun 07, 2024",17 04 2026,WEST,upi,delhi,Delhi 
ORD100077,Charlie rao,F ,charlie.12@gmail.com,86050,CHICKEN BURGER,Food,Burger,5,575.23,2876.15,2026-03-12T00:00:00,01/30/26,Nor,Cashier,Nagpur,Maharashtra 
ORD101595,CHARLIE Desai,F,charlie.@hotmail.com,+91 6395603583,MANGO SMOOTHIE,Beverages,Smoothie,1,627.99,627.99,10-30-23,19-01-2027,north ,NET BANKING,Delhi,Delhi
ORD104542,CASEY Agarwal,MALE,casey@hotmail.com,-8967450150,COKE 500ML,Beverages,Soft Drink,1,97.87,97.87,"Jan 18, 2025",,north ,Cash ,KOLKATA,West Beng@l
ORD102892,Avery khan,nb,avery.12@mailinator.com,99039,Cheese Fries,Food,Sides,6,156.88,941.28,03/16/23,23-04-2026,East,ON line,LUCKNOW,Uttar Pradesh 
ORD103175,lee Nair,M,lee.com,8296697003 ext 341,chicken burger,Food,Burger,1,720.36,720.36,"Feb 25, 2023",2024-01-15T00:00:00,West-Zone,on line,LUCKNOW,UTTAR PRADESH
ORD102302,Drew  Kulkarni Jr,Male,drew.@yahoo.com,7027020106,Chocolate Cake ,Dessert,Cake,2,435.06,870.12,30-04-2026,1653177600,North,OnLine,Delh1,Delhi 
ORD103899,Taylor  Mehta,Fem,taylor.12@yahoo.com,6137501183,Mango Smoothi3,Beverages,Smoothie,4,183.98,735.92,19-Sep-25,04 02 23,West-Zone,Cashier,Lucknow,Uttar Pradesh 
ORD104760,Drew sharma,male,drew@outlook.com,-9181400955,ESPRESSO,Beverages,Coffee,1,236,3068,24-11-2023,04-04-2024,West,ONLINE,DELHI,Delhi 
ORD103343,Skyler  Verma,MALE,skylergmailcom,9819402561 ext 720,CHOCOLATE CAKE,Dessert,Cake,5,1142.72,5713.6,26-08-2027,"Jan 12, 2024",central,ON line,Chennai,Tamil Nadu
ORD104251,Lee joshi,female,lee.@mailinator.com,81178,butter naan,Food,Bread,1,1004.68,1004.68,25-02-2026,04-11-2023,North,online ,Ahmedabad,GUJARAT
ORD103840,Parker nair,Fem,parker.@outlook.com,-1045073748,garlic bread,Foods,Sides,4,₹152.28,609.12,03-02-2025,1731196800,East,Cashier,Bengaluru ,Karnataka 
ORD102383,Jesse  Chaudhary,FEMALE,jesse.x@company.co,(613) 5837574,BUTTER NAAN,Food,Bread,3,604.71,1814.13,17 04 2025,08-05-2025,Central-Zone,Cashier,MUMBAI,Maharashtra
ORD103459,Riley joshi,F ,riley.x@example.com,91519,margherita pizza,Food,Pizza,4,617,2468,23-08-2024,07.11.2024,North region,ON line,PUNE,MAHARASHTRA
ORD101091,harper Rao,female,,-8192811330,butter naan,Food,Bread,4,493.9,1975.6,19-Oct-24,2024-07-17T00:00:00,South-Zone,UPI,kolkata,west bengal
ORD101084,ROWAN Chaudhary,male,rowangmailcom,+91 8528405865,Garlic Bread ,Food,Sides,3,1106.85,3320.55,15-Sep-24,2024-08-10T00:00:00,north ,ON line,Lucknow,Uttar Pradesh
ORD104859,Devin  Dutta,Female,devin.12@outlook.com,73709,Latte,Beverages,Coffee,4,1067.71,4270.84,04.22.25,08.11.2022,north,online ,Delh1,Delhi 
ORD104393,Sam chaudhary,MALE,sam@gmail,7220072941,PANEER WRAP,Food,Wrap,6,948.96,5693.76,28-04-2022,2025-05-18T00:00:00,north ,Net Banking,Lucknow,Utt@r Pr@desh
ORD103171,Kai Kapoor,M,kai.12@gmail.com,-6211504894,Garlic Br3ad,Food,Sides,3,47.01,101.34,,19-Feb-24,North,on line,mumbai,Maharashtra
ORD101195,jamie Khan,Unknown,jamie.@hotmail.com,+91 9680283342,Orange Juice ,Beverages,Juice,1,779.12,779.12,26-04-2026,09-07-2024,West  ,UPI ,Mumbai,MAHARASHTRA
ORD102510,Taylor nath,MALE,taylor.x@hotmail.com,(756) 5631700,tandoori chicken,Food,Main,1,1041.47,1041.47,2026-08-09T00:00:00,"Oct 18, 2025",East  ,online ,Jaipur ,Rajasthan
ORD104693,Parker  Iyer,MALE,parker9@mailinator.com,,Butt3r Naan,Food,Bread,4,526.49,3165.08,12/20/24,31-08-2024,Central-Zone,online ,CHENNAI,tamil nadu
ORD103249,jordan Sharma,Unknown,jordan@gmail,-7739119901,Mango Smoothie,Beverages,Smoothie,2,1184.63,2369.26,26-03-2026,,north ,OnLine,Lucknow ,Utt@r Pr@desh
ORD101242,Avery  Khan,Male,avery.12@yahoo.com,9463586458,Garlic Br3ad,Food,Sides,2,1115.91,2231.82,1714608000,30-May-25,North  ,UPI,nagpur,M@h@r@shtr@
ORD103391,kris Nath,Non-binary,kris.x@yahoo.com,65444,Chicken Burger ,Food,Burger,4,193.04,772.16,,1751241600,west,Card,Pune,maharashtra
ORD100378,parker Patel,Female,parkergmail.com,(647) 7045114,Orange Juice,Beverages,Juice,5,956.09,4780.45,08/26/22,2024.03.27,Central,ON line,Kolkata,west bengal
ORD101263,SASHA Kapoor,Female,sasha.12@yahoo.com,6187075242 ext 270,garlic bread,Food,Sides,1,993.46,993.46,2024 07 14,08-07-2024,South,upi,Pune,Maharashtra
ORD100248,Taylor  Singh,F ,taylor.12@gmail.com,67737,TANDOORI CHICKEN,Food,Main,5,218.98,1094.9,06-05-2024,05-08-2026,East region,NET BANKING,PUNE,Maharashtra 
ORD103282,Lee Rao,F,lee@gmail,6864362904 ext 866,Chicken Burger,Food,Burger,6,735.41,4412.46,04.05.2025,1759622400,north ,OnLine,Kolkata ,west bengal
ORD100635,Sam Agarwal,M,sam.x@example.com,7798279894,Orang3 Juic3,Beverages,Juice,3,646.38,1939.14,08-11-2025,23-06-2024,East,Online,Hyderabad ,TELANGANA
ORD103996,Taylor Verma,Unknown,taylor.x@company.co,8389792243,Cheese Fries ,Food,Sides,2,580,1160,12-23-25,10-12-2022,Nor,net banking,bengaluru,KARNATAKA
ORD104787,alex Bose,,alex.x@mailinator.com,+91 9989346635,Tandoori Chick3n,Food,Main,6,715.52,4293.12,"Jun 29, 2026",11-01-2022,north,UPI,Pune ,M@h@r@shtr@
ORD103575,Harper  Nair,F ,harper.@yahoo.com,7029156782,Garlic Bread ,Food ,Sides,4,225.83,903.32,"Mar 22, 2026",03-Aug-25,East  ,Cash ,Hyderabad ,telangana
ORD100417,Taylor dutta,male,taylor.x@example.com,-6925867867,paneer wrap,Food,Wrap,6,499.78,2998.68,"Aug 07, 2025",12 04 24,WEST,UPI,Delhi,DELHI
ORD100447,angel Khan,M,angel.x@gmail.com,-9501707902,Tandoori Chick3n,Food,Main,6,650.98,3905.88,1728691200,12-10-2023,East region,online ,MUMBAI,MAHARASHTRA
ORD100098,Sam singh,Female,sam.x@company.co,-7293285245,Pan33r Wrap,Food,Wrap,2,633.44,1266.88,2023 03 04,1738540800,East-Zone,CARD,Mumbai ,maharashtra
ORD101639,SKYLER Rao,M,skyler.@gmail.com,6910736834 ext 81,Pan33r Wrap,Food,Wrap,5,915.1,4575.5,16-Dec-25,08-03-2024,Sou,OnLine,Kolkata ,WEST BENGAL
ORD101791,angel Bose,FEMALE,angel.x@outlook.com,-7411517060,BUTTER NAAN,Food,Bread,5,1020.12,5100.6,"Aug 04, 2023",20-04-2023,West region,Card ,Pune ,MAHARASHTRA
Order ID,Customer Name,Gender,Email,Phone,Product,Category,SubCategory,Quantity,UnitPrice,TotalAmount,OrderDate,ShipDate,Region,PaymentMode,City,State
ORD100040,Charlie bose Jr,female,charlie.@company.co,8641440900,Espr3sso,Beverages,Coffee,1,796.13,796.13,"Feb 07, 2024","Oct 01, 2024",North  ,UPI ,Ja1pur,rajasthan
ORD102881,casey Iyer,MALE,casey.x@mailinator.com,8921197452,Coke 500ml ,Beverages,Soft Drink,3,1009.36,3028.08,09.12.22,"Mar 17, 2025",East  ,CARD,Chenna1,T@mil N@du
ORD104239,harper Nair,,harper.@gmail.com,64427,ORANGE JUICE,Beverages,Juice,2,111.08,222.16,"Oct 12, 2025",,North,Cash ,Ahmedabad,gujarat
ORD105017,Taylor  Chaudhary,Male,taylor.x@mailinator.com,9059519503,CHOCOLATE CAKE,Dessert,Cake,5,591.82,2959.1,2026 06 18,10-22-25,East-Zone,on line,AHMEDABAD,Gujarat 
ORD103764,Riley singh,M,riley@gmail,(901) 4201612,Orang3 Juic3,Beverages,Juice,4,547.06,2188.24,2021-11-09T00:00:00,07-11-2024,Nor,on line,Mumbai,M@h@r@shtr@
ORD103759,Alex kulkarni,Male,alex.x@outlook.com,6794714102 ext 107,CHEESE FRIES,food,Sides,5,345.98,1729.9,30-01-2024,"Aug 25, 2022",West-Zone,Card ,Nagpur,maharashtra
ORD103476,Devin  Patel,FEMALE,devin.x@mailinator.com,99623,Chocolate Cake ,Dessert,Cake,6,281.17,64106.76,09 15 25,16-Dec-22,South  ,OnLine,Kolkata,West Bengal 
ORD101312,rowan Gupta,Fem,rowan.x@outlook.com,(738) 5471354,Chick3n Burg3r,Food ,Burger,2,1052.51,2105.02,1741651200,04-21-26,Central-Zone,Cash ,Lucknow,Utt@r Pr@desh
ORD100066,jesse Sharma,Non-binary,jessegmailcom,+91 7634929736,CHOCOLATE CAKE,Dessert,Cake,4,878,3512,07.31.22,2023-06-14T00:00:00,East-Zone,CARD,delhi,Delhi 
ORD100247,harper Kulkarni,,harper.12@hotmail.com,-2439265955,espresso,Beverages,Coffee,5,309.82,1549.1,2023-12-26T00:00:00,14-08-2025,West region,CASH,Hyderabad,telangana
ORD104609,ROBIN Gupta,,robin.x@hotmail.com,,Paneer Wrap,Food ,Wrap,1,481.82,481.82,2025.05.17,03-02-2023,West  ,Card,JAIPUR,Rajasthan 
ORD101315,Skyler  Agarwal,male,,9106019391,V3g Burg3r,Food,Burger,2,340.43,680.86,2022 12 16,,Sou,online,Hyderabad,telangana
ORD102174,CASEY Kapoor,Non-binary,,-7595484574,chocolate cake,Dessert,Cake,4,787.77,3151.08,07-11-2022,06-Jun-24,Central-Zone,ONLINE,LUCKNOW,Uttar Pradesh
ORD103479,Quinn  Iyer,female,quinn.com,-9309413187,GARLIC BREAD,Food,Sides,,354.27,,03-05-2025,1684627200,Cen,Card,Chennai ,Tamil Nadu
ORD100734,Morgan Khan Jr,female,morgan.@company.co,(604) 8258669,Chocolat3 Cak3,Dessert,Cake,2,184.76,369.52,"Sep 27, 2025",02-Jun-24,north ,UPI ,Pune ,Maharashtra 
ORD103078,Rowan dutta,M,rowan.@mailinator.com,9526457898 ext 159,VEG BURGER,Food,Burger,3,497.95,1493.85,2025-03-26T00:00:00,19.01.2025,CENTRAL,Cash ,Hyderabad,Tel@ng@n@
ORD100625,casey Iyer,Male,casey.12@yahoo.com,6721565870,Mango Smoothie,Beverages,Smoothie,5,789.5,6827.17,,"Aug 30, 2022",Central-Zone,UPI,kolkata,West Bengal 
ORD103812,Robin  Kapoor,Non-binary,robin@.com,,chicken burger,Food,Burger,3,218.51,655.53,16-08-2024,1764892800,West region,Cashier,Pune,Maharashtra
ORD101295,Kai  Patel,Unknown,kaigmailcom,6167401318,pepperoni pizza,Food,Pizza,5,1050.88,5254.4,2023-11-16T00:00:00,13-12-2026,west,NET BANKING,Lucknow,Utt@r Pr@desh
ORD104532,Skyler  Bose,Fem,skyler.@yahoo.com,7454324715,PANEER WRAP,Foodg,Wrap,5,281.4,1407,15-03-2025,"Nov 08, 2022",North  ,Net Banking,Hyderabad ,telangana
ORD103153,jordan Nath,F,jordan.12@hotmail.com,(947) 9834201,Mango Smoothi3,Beverages,Smoothie,3,426.45,1279.35,,"Jul 10, 2022",North,ON line,Kolkata,West Bengal 
ORD100091,Taylor  Patel,F,taylor.@yahoo.com,-3921845809,Garlic Bread,Food,Sides,4,694.14,2776.56,08-20-22,"Feb 15, 2024",Wes,Cash ,Mumbai ,Maharashtra
ORD104084,Drew  Nair,Fem,drew11@gmail.com,8000069804,Mango Smoothie,Beverages,Smoothie,5,789.32,3946.6,"Apr 03, 2022",24-09-2024,east,online ,PUNE,MAHARASHTRA
ORD101474,Jamie Gupta,male,jamie24@mailinator.com,73929,V3g Burg3r,Food,Burger,3,730.88,2192.64,"Jan 11, 2026","Nov 09, 2025",South  ,CARD,Pune ,Maharashtra
ORD101828,jordan Patel,male,jordan.x@yahoo.com,7782454981 ext 508,P3pp3roni Pizza,Food,Pizza,6,1074.4,6171.07,23-03-2025,01-02-2024,Central  ,Net Banking,nagpur,M@h@r@shtr@
ORD101393,Drew  Bose,Unknown,drew14@gmail.com,(947) 3663333,Mango Smoothie ,Beverages,Smoothie,5,238.45,1192.25,2025-04-08T00:00:00,05-08-2027,West  ,card,JAIPUR,Rajasthan 
ORD102875,Angel joshi,Female,angel.@mailinator.com,70188,Pan33r Wrap,Food,Wrap,5,723.88,3619.4,1747612800,,east,OnLine,AHMEDABAD,Guj@r@t
ORD104145,Sasha desai,nb,sasha.12@company.co,8154552665,MARGHERITA PIZZA,Food,Pizza,3,362.48,1087.44,11.05.25,12-Sep-24,Eas,OnLine,MUMBAI,Maharashtra
,,,,,,,,,,,,,,,,
ORD103258,Drew Mehta,Female,drew.@outlook.com,-5155439824,veg burger,Food,Burger,5,752.02,3760.1,,10-04-2026,north ,CASH,Bengaluru,K@rn@t@k@
ORD100520,Avery dutta Jr,Unknown,,(820) 8041236,Latt3,Beverages,Coffee,5,744.04,3720.2,"Mar 08, 2026","May 21, 2027",west,Card,Chennai ,tamil nadu
ORD100113,Drew patel,male,drew@.com,-7419756273,Chocolate Cake ,Dessert,Cake,1,1018.04,1018.04,07.04.2027,,NORTH,Cash ,Jaipur,RAJASTHAN
ORD103452,RILEY Rao,,riley.@hotmail.com,-6168504535,PEPPERONI PIZZA,Food,Pizza,6,711.96,3626.16,04.26.24,"Oct 11, 2024",West-Zone,OnLine,Delhi,DELHI
ORD101773,Cameron  Shah,male,camerongmail.com,+91 8293862540,Latte ,Beverages,Coffee,4,166.84,667.36,05 15 23,1778112000,North,Cashier,lucknow,Uttar Pradesh
ORD103546,Angel  Joshi,Non-binary,angel.@gmail.com,+91 8416054000,Margherita Pizza ,Food,Pizza,5,281.26,1406.3,24-Apr-25,01-17-25,north ,NET BANKING,Chenna1,Tamil Nadu 
ORD104343,Cameron gupta,Female,cameron.x@hotmail.com,-5980219765,Mango Smoothie,Beverages,Smoothie,1,1003.26,1003.26,06-02-2026,2025-09-22T00:00:00,East  ,Cash,kolkata,West Beng@l
ORD102313,riley Joshi,FEMALE,riley.x@company.co,-6445139262,tandoori chicken,Food,Main,4,57.23,228.92,"Sep 10, 2024","Dec 13, 2023",East region,Cashier,Kolkata ,West Bengal
ORD104374,JORDAN Agarwal,Female,jordan.@outlook.com,(636) 1830668,Chocolate Cake ,Dessert,Cake,5,576.3,2881.5,11-06-2025,29-06-2024,Cen,Cash ,Jaipur,RAJASTHAN
ORD101902,Jesse Chaudhary,Fem,jesse@.com,8441642355 ext 766,LATTE,Beverages ,Coffee,1,358.05,358.05,2022 06 23,07/17/25,North region,Net Banking ,mumbai,M@h@r@shtr@
ORD103697,Charlie Chaudhary,Fem,charlie.@gmail.com,-6655983748,Chicken Burger,Food,Burger,4,₹409.62,1638.48,"Oct 10, 2026",2026.09.19,South  ,Cash ,Kolkata ,WEST BENGAL
ORD104164,Cameron nath,F ,cameron.x@yahoo.com,-7560714025,Orange Juice ,Beverages,Juice,3,253.02,759.06,02-18-25,10/28/23,central,NET BANKING,bengaluru,Karnataka
ORD100927,JESSE Verma,female,jesse.x@yahoo.com,7609529252,Tandoori Chicken,Food,Main,5,358.41,1792.05,2024.01.23,06-Oct-25,central,on line,ahmedabad,Gujarat
ORD102772,KAI Nair,Female,kai.com,7447275605 ext 57,ESPRESSO,Beverages,Coffee,2,211.07,552.39,23 07 2024,2025 11 15,north ,CARD,Nagpur,MAHARASHTRA
ORD104318,Lee Desai,Fem,leegmail.com,9198201988,Veg Burger,FOOD,Burger,2,956.41,1912.82,04.22.26,18-06-2024,West region,Cash ,Ahmedabad,gujarat
ORD101736,ROBIN Desai Jr,Male,robin.@example.com,+91 6216282157,Mango Smoothi3,Beverages,Smoothie,6,1163.05,6436.19,2024.02.18,1767398400,CENTRAL,online,Chennai,Tamil Nadu
ORD104883,drew Sharma,male,drew.12@outlook.com,8147087041,latte,Beverages,Coffee,5,1025.09,5125.45,2027 03 17,"Feb 10, 2025",North region,ONLINE,Chenna1,TAMIL NADU
ORD103097,Charlie Nath,MALE,charlie.@yahoo.com,(968) 5074887,Tandoori Chicken,Food ,Main,4,526.78,2107.12,"Oct 19, 2026",2025-03-27T00:00:00,South-Zone,OnLine,JAIPUR,rajasthan
ORD101938,Riley  Chaudhary,Unknown,riley.@company.co,6130288052,margherita pizza,Food,Pizza,1,166.72,257.49,"Jun 29, 2027",2023.11.10,South-Zone,Cash ,Kolkata ,WEST BENGAL
ORD101065,drew Verma,female,drew@outlook.com,-8196661420,Coke 500ml ,Beverages,Soft Drink,4,956.84,3827.36,11.14.21,01-01-2027,East  ,Cashier,pune,MAHARASHTRA
ORD102916,Robin  Dutta,F ,robin.@hotmail.com,7250189597,Orange Juice ,Beverages,Juice,5,1030.26,5151.3,08-08-2022,03-02-2026,South-Zone,Cashier,chennai,tamil nadu
ORD100136,ROWAN Iyer,M,rowan.12@outlook.com,81996,cheese fries,Food,Sides,3,577.96,987.93,"Aug 15, 2024",28-04-2025,Central region,UPI,nagpur,MAHARASHTRA
ORD103738,ROWAN Verma,F,rowan@gmail,-2184106148,Tandoori Chick3n,Food,Main,6,115.78,694.68,01-03-2023,30-06-2025,CENTRAL,online ,Ahmedabad ,Gujarat 
ORD103150,Drew Sharma,Fem,drew.x@company.co,+91 8585020885,chicken burger,Food,Burger,4,276.14,1104.56,2023-11-09T00:00:00,1709251200,north ,Cash ,Chennai ,Tamil Nadu 
ORD100324,CASEY Desai,FEMALE,caseygmailcom,-6999320493,P3pp3roni Pizza,Food,Pizza,3,₹872.13,3738.6,17.06.2024,04-Apr-25,north,Net Banking ,Pune,maharashtra
ORD103914,sasha Gupta,FEMALE,sasha.@yahoo.com,-6045298557,Cheese Fries,Food,Sides,4,1069.18,4276.72,04-03-2023,2025.10.30,East,on line,Delhi ,Delhi
ORD102886,skyler Chaudhary,nb,,84348,GARLIC BREAD,Food,Sides,2,403.14,806.28,19-01-2024,1782345600,East-Zone,Cash ,Jaipur ,Rajasthan
ORD102555,skyler Sharma,FEMALE,skyler.@yahoo.com,-8482326213,Cok3 500ml,Beverages,Soft Drink,4,1039.84,4159.36,"Jan 31, 2025",1758758400,West  ,Card,chennai,T@mil N@du
ORD102049,Rowan khan,male,rowan.@hotmail.com,76133,Chicken Burger ,Food,Burger,4,₹291.91,1167.64,05-02-2026,,Cen,card,Delhi,delhi
ORD101902,ROWAN Rao,female,rowan.x@hotmail.com,-9782999248,CHICKEN BURGER,Food,Burger,3,1094.48,3283.44,03-06-2026,12-07-2025,South-Zone,ON line,Mumbai ,Maharashtra 
ORD100704,casey Shah,MALE,casey.12@yahoo.com,-9809869365,chicken burger,Food,Burger,5,923.03,6198.82,15.01.2023,13-Feb-25,East region,Cash ,Nagpur ,M@h@r@shtr@
ORD101290,Parker Verma,Unknown,parker.12@gmail.com,-7903888110,LATTE,Beverages,Coffee,500,409.67,204835,2027-03-08T00:00:00,27-07-2023,South-Zone,OnLine,Nagpur ,MAHARASHTRA
ORD100459,Taylor Verma,Non-binary,taylor.@mailinator.com,63462,Latte,Beverages,Coffee,1,1065.93,1065.93,26-07-2024,1690416000,north ,CASH,Delh1,delhi
,,,,,,,,,,,,,,,,
ORD103173,Casey Kulkarni,male,casey.12@outlook.com,-6563348992,Tandoori Chicken ,Food,Main,1,972.23,972.23,"Aug 24, 2024","Apr 03, 2025",west,Online ,Delhi,delhi
ORD100040,Rowan  Agarwal,FEMALE,rowan.com,7443665390,CHEESE FRIES,Food,Sides,2,1092.04,2184.08,29 07 2024,16-02-2024,north ,on line,Hyderabad ,TELANGANA
ORD101203,DREW Singh,FEMALE,drew@outlook.com,6522943967,Pan33r Wrap,Food,Wrap,3,178.76,536.28,01 29 26,24-11-2026,East-Zone,UPI,Ahmedabad ,Gujarat
ORD102104,Avery  Chaudhary,male,avery.12@example.com,7469310998 ext 25,ORANGE JUICE,Beverages,Juice,2,775.22,1550.44,29-06-2024,"Feb 06, 2026",North region,on line,delhi,DELHI
ORD101961,Kai  Nath Jr,FEMALE,kai.x@yahoo.com,-9591972011,Espresso ,Beverages,Coffee,1,118.15,82.32,,09-01-2024,West-Zone,Cashier,JAIPUR,rajasthan
ORD102419,Quinn Patel,Female,quinn.x@mailinator.com,6459319461,Chocolate Cake,Dessert,Cake,5,454.22,2271.1,"Jun 01, 2026",30-Aug-25,Sou,Cash ,kolkata,west bengal
ORD100868,Sam Agarwal,MALE,sam.x@outlook.com,-7033146071,Coke 500ml ,Beverages,Soft Drink,6,79.35,476.1,2026-05-08T00:00:00,09-27-23,Cen,OnLine,Ahmedabad ,Guj@r@t
ORD104198,Sam rao,Female,sam.12@mailinator.com,7815786334,COKE 500ML,Beverages,Soft Drink,1,639.5,13429.5,12-30-26,2023 04 14,CENTRAL,Cashier,lucknow,Uttar Pradesh 
ORD100732,parker Agarwal,F,parker.12@company.co,-6377018951,Garlic Br3ad,Food,Sides,4,533.13,2132.52,"Jul 19, 2027",22-Oct-22,Wes,CASH,Ja1pur,R@j@sth@n
ORD102289,Skyler  Patel,F,skyler@yahoo.com,81982,PANEER WRAP,Food,Wrap,5.5,622.81,3425.45,04.19.27,01-09-2023,north ,Cash ,jaipur,R@j@sth@n
,,,,,,,,,,,,,,,,
ORD104196,Taylor khan,F ,taylor.x@gmail.com,7208830525,Mango Smoothie,Beverages,Smoothie,6,359,2154,16-Sep-23,,SOUTH,ONLINE,LUCKNOW,Uttar Pradesh 
ORD103397,Sasha singh,,sasha.x@outlook.com,(842) 4981983,Espresso ,Beverages,Coffee,5,708.5,3542.5,"Sep 21, 2026",2025-03-23T00:00:00,CENTRAL,Cash ,Lucknow,UTTAR PRADESH
